review,label,group
I fail to understand why you would give this film anything over 4... Fair enough it does take me back to the 80s and to the 'good old days of horror comedy' but that genre has not got any better since then - it is still so 'LAME Low budget - low tech - bad acting - bad story line - not at all scary and not funny enough... in fact there is not much good I could say about it. The so called monsters are just hideously bad! I mean we have gone back in time to when they used to make the monsters out of plasticine and shoot the scenes fame by frame... I really fail to understand why someone would invest any money in order to make this script to a film - but I guess it might have been almost OK if it had been a bigger budget film.  Recommendation would be - please do not make the mistake of wasting your time on this unless if you wish to get tips for a bad Halloween make up! Personally I enjoy independent films and anything outside the box but this just did not do it for me in the least.,0,A
"Do not see this film. In most cases, such as that of Ju-On and The Grudge, the Japanese film are infinitely better than the American remake. However, this movie was terrible. The ghosts, much like a trick or treater dressed as a sheet ghost moan and wheeze in an attempt to be scary in the absence of good makeup or special effects and the acting is just horrible. The story itself is inconsistent and confusing, not everything is explained leaving the film to go from bad to worse. Do not waste your time with this movie, it's not worth it and I am sure that there are more entertaining things to do - like watching paint dry.",0,A
"....this mini does not get better with age. I saw this and it's sequel when originally broadcast, and like so many others was blown away. In early 2002 I borrowed the novels for both WOW and W and R and was even more impressed. I then decided that I had to see both again and invested $200 plus on the DVD sets. I watched both minis again in painful detail and realized I had done things backwards - I should have purchased the novels and borrowed the DVD's.  Don't believe it is abysmally miscast? Read the novels and see for yourself. Don't think this is dated? Screen it for somebody not old enough to have seen it originally broadcast and watch the reaction you get (warning - reactions from such people range from looks of horror to belly laughs).  According to the trivia section for this mini - Dan Curtis himself chose Ali MacGraw and Robert Mitchum. Yikes!! Production quality, music scoring, dialog - a great story was turned into a late 70's soap opera by an overly ambitious producer/director who was in way over his head. This thing was dated the minute it was completed.  These two minis were great when original broadcast and to those of us who saw them then, tug at a nostalgic string that reminds us of younger days. IMO - this mini does not nearly live up to its reputation and severely disappoints.",0,A
"I hadn't laughed this hard for a movie in a really long time. The garbage that Hollywood has been putting out lately drives me up a wall! This one was definetely fresh and witty. If you look at the demographic figures for the ratings, only a few women have voted! I don't want to ruin the movie for you but I'm sure that every guy who saw this ran to their computers to rate it and gave it a poor score, why? Because the movie puts men in their place, that's why. If more women vote for this movie because of its actual humor value and not because it is damaging to men...it could easily be a ""7"" rated movie!",1,A
"I saw this movie, and the play, and I have to add that this was the most touching story that I had ever seen. Until I saw this movie I was unaware of how awful life was and probably still is for the South African children and adults that were and are living in that era. It brought tears to my eyes and much sadness to my heart that any human being should have to struggle like that just to stay alive, And to bring the children right out of that area and teach them to act and preform and turn them loose to tell their own story is simply amazing. This simply surpass a five star, I rate it a ten. Thank You Mr. Mbongeni Ngema for such a astonishing story. Although it has been 12 years since this story has been told, it is still one that lays heavy in my heart.If there is a VHS, or DVD out there on the play, Please notify me ASAP.Thank You. PS There was nothing wrong with the kids wanting to bring awareness of their problems and conditions to the attention of other countries in hopes that some one would have a heart and offer assistance.",1,A
"Sunday would not be Sunday without an action movie, and when you want intense combat, you turn to Tom Berenger (Platoon).  Here he plays a sniper in the jungle going after rebels and drug lords. Life's a bitch, so he gets a green office type (Billy Zane) to help on the mission.  The film is in the hands of Luis Llosa, who stunk up Anaconda. he doesn't do much better here, but Berenger makes the movie worthwhile.  Sure, it may be a little long - who wants to see a lot of walking through the jungle, but is is good, tense action when the time is right.",1,A
"I loved this episode. It is so great that all 5 of them team up and stop LutherCorp and save the world. I also love this episode because Kyle Gallner (Bart Allen/Impulse) and Justin Hartley (Oliver Queen/Green Arrow) are guest starring in it!!! I just hope that Clark will join the Justice League and we'll get to follow this group of heroes across the globe!! =)It was really exciting and keeps viewers interested because of what will happen next. I think Chloe should also join the team as Watchtower, that would be such a coool thing for her to do besides the Daily Planet because she doesn't have super powers. Also, I want to find out what types of subjects Lex is going to use for 33.1, I wonder what other types of powers other people in the world have!!!",1,A
"Yes sure, this is a Friday the 13th rip off but I have no problem with it. It's a good effort, the killings aren't that gory but the acting of one girl carries the movie, what a scream queen, Jennifer Ritchkoff. For a low budget movie the effects are nicely done, okay, sometimes you can guess how it is done. Some people have problems with the use of the camera, I can't see what's wrong with that. It's so strange that so many people dislike this movie, I really enjoyed it. Of course the script isn't original but give me one that is, I mean, so many slashers are made in the woods. maybe it is all predictable but it's a worth see, I have seen a lot worser, I can tell you that",0,A
"Less a thriller than an colorful adventure with suspenseful elements, THE MAN WHO KNEW TOO MUCH should not be really be compared with such Hitchcock masterpieces as VERTIGO, REAR WINDOW, or PSYCHO; it is instead more akin to such enjoyable romps as TO CATCH A THIEF and NORTH BY NORTHWEST. Shot largely on location in Morocco and London, the film tells the story of a married couple (James Stewart and Doris Day) whose holiday is interrupted when they innocently run afoul of an assassination plot--and when their young son is kidnapped in order to insure their silence.  James Stewart and Doris Day are quite effective in their roles of the All-American couple, and the characters are given an unusual twist: Stewart, a midwestern doctor, is outgoing but has a touch of ""the ugly American abroad"" about his personality; Day, who plays a popular stage and recording star who retired upon her marriage, has a suspicious nature. These qualities of personality and background play extremely well into the story.  THE MAN WHO KNEW TOO MUCH contains a number of famous scenes; both the scene in which Stewart drugs Day before telling her of the kidnapping and the very complex Albert Hall sequence, involving what seems hundreds of cuts, are very powerful. Less often noticed, although to my mind equally if not more satisfactory, are the more subtle scenes in which Hitchcock combines an edge of suspense along with perverse humor, as when Stewart attempts some detecting at a taxidermist shop and Day belts out ""Que Sera, Sera"" (written for this film) in a most unsuitable way at an embassy cocktail party.  Although THE MAN WHO KNEW TOO MUCH lacks the depth and impact of Hitchcock's greater work, it remains an enjoyable film and one that compares very well with his work as a whole. It's Hitchcock-light, but recommended.  Gary F. Taylor, aka GFT, Amazon Reviewer",1,A
"i found the film a bit predictable and boring but i am 14.  i was really annoyed with my little cousin as she was very hyper that day so i saw a film on the Disney channel and put it on and told her to watch it.  she is 6 and she loved the film, some bits she didn't get like the ending but i didn't get that either y was Eddie the star of the video shoot i thought it was Jordan's video?! but she did enjoy it.   i noticed the mistakes such as at the end Jordan was not actually playing the guitar, but she never.   it is definitely a film for if you are seriously bored or 10 and under.  it calmed my cousin down well.  although all she did was sing for the rest of the day then.",0,A
"I felt compelled to write a review after seeing the only review which gave this film a suspiciously high 9/10 rating. I say suspicious because it looks less like a review but more like a publicity statement. Perhaps the filmmaker himself, or one of his mates, has written that ""review""? Naughty, naughty.  I watched this movie on the Propeller channel on Sky TV expecting it to be truly awful. The special effects used were to be honest very, very good for a low budget film, and some of the acting wasn't that bad either, but most of the acting was really awful, but well done for trying, as I expect most were pals of the filmmaker.  I think the filmmaker has done really well by trying to punch above his weight. I did find some of the film funny because it was trying to be super cool when it just wasn't.  If you don't take this film too seriously and watch it whilst drunk with some mates you might well have a good time but probably not in the way it was intended. This film is no way a 9/10 but worth watching for a laugh bearing in mind it was made on a very very low budget and in fairness due credit to those involved in it's production.",0,A
"A gruelling watch, but one of Bergman's finest films. Interesting to compare this with The Hour of the Wolf, as both feature the same lead actors as artists (or an artist and his wife) who have taken sanctuary on an island. In the earlier film it's largely inner demons that lead to von Sydows disintegrating personality (at least that's how I read it) whereas here it's very much circumstances beyond his control.  Much has been written about the unsympathetic central characters, particularly von Sydow's. For me there are flashes of a good (if flawed) man early in the film, but one who copes badly with adversity. The flaws become all that is left as his humanity is gradually eroded by one horror after another.  I watched A Passion (Ullmann and von Sydow on their island again) soon after this, and was amazed to recognise many of the same locations. And then there's a dream sequence...",1,A
"Never have I seen a movie like this; didn't plan on seeing it but it was worth the turn of the TV channel. I am mostly a scifi movie watcher,but I would be more than happy to add this one to my collection. It starts out as a one sided film with a simple love triangle, then became something a little different(can't tell more then that. but it does involve two guys and one girl. juts not the way you would expect). Also, this movie starred Hugo Weaving from the ""MATRIX"" and ""THE LORD OF THE RINGS"" in a role I would not have expected...very funny guy. This movie is playing on HERE TV, but if you do not have satellite, it is worth a rent. So give it a try; you won't be disappointed.",1,A
"This show can most accurately be described as TV Bubble-Gum: It's chewing, it has a good taste to it, and it lasts a long time. But, like Bubble-Gum, it can leave a bad taste in your mouth after a few too many chews.  This show features very simple questions that take the form of simply games, like Hangman, guessing a simple phrase or guessing items on a short list. Callers are the contestants, and anybody can play.  The questions, though, are terribly easy. There's some techno music pumped into the background that's fashioned into a continuous loop. It never seems to get old, but it never adds much to the show anyway. The hostess, however, regardless of which one that it, is extremely personable, pleasant enough to watch and can make some very amusing facial expressions. I rather enjoy that British woman.  But there's nothing to this show. It's simplistic and uncompelling, although it can be entertaining if absolutely nothing else is on.",0,A
"What bird is that ? A maltese falcon. The only thing remotely funny about this movie is Michael Caines hair. Which has more depth and character than the man underneath it.  The Malta settings are as dry and as barren as the dialogue. Salutes to Raymond Chandler and Humphrey Bogart and crime fiction etc... seem obtuse and just plain silly without the salvation of any humour or pertinency. The reason this film has no 'longevity' and near forgotten is it's so vacuous, an hour and half of pointless time spent in the company of second rate actors and film makers - This film is what the title suggests...",0,A
"Having endured this inaccurate movie I will admit that it is a more modern telling of the story than previous versions. Yet, it is so inaccurate and has has been made so politically correct that it made me mad after watching it. Davy Crockett was very poorly represented by Billy Bob, who I thought would have probably been better cast as Sam Houston given both men's love of oratory. I think self-absorbed Dennis Quaid(an actual Texan) would have been a perfect Crockett and it would have definitely fed into his starved sense of self-worship. As a Texan and a true believer in the Texas mindset I feel Davy Crockett was the quintessential Texan even though not born here. Our unofficial motto is ""It ain't braggin' if it is a fact"" was made for Crockett. And that last scene at the Alamo where Crockett is the last survivor has to be the biggest insult to Davy Crockett ever made. To even suggest that this giant of a man and seasoned fighter would allow himself to be taken alive is ridiculous. Three different eye witness accounts place him dead amid the bodies of a dozen or more dead Mexican soldiers after undoubtedly fierce hand to hand combat. Finally, that lame ending to the movie supposedly depicting the battle of San Jacinto as a mutual battle of 600 Texicans vs 700 Mexican Soldiers when there was actually closer to 1,500 well trained Mexican regulars. Every Texas school kid who pays attention in their first Texas history class knows the battle took the Mexican Army by surprise during siesta time and the Mexican army was so confused they could not form ranks and fled as they were not trained to fight frontier style hand to hand.",0,A
"Having heard of Modesty Blaise before, but never having read a novel or a comic strip, my wife and I liked the film a lot. It delivered, in a captivating way, a good introduction to the character and her background.  Although it has some action flick elements, it is much more an intimate play, excellently written. Sadly, this is also, where a major drawback of the movie is revealed. An intimate play lives on the capabilities of its actors and unfortunately only half of the cast delivered. While Alexandra Staden did an excellent job as Modesty Blaise, her counterpart Nikolaj Coaster-Waldau - as the villain Miklos - did not. Smiling his way through the plot as if it is an extend toothpaste commercial, he fails to build up an atmosphere of anxiety that would have made the movie a masterpiece. The supporting cast is somehow similar, from some stereotyped gangsters and sluts to decent performances from Fred Pearson as Professor Lob and Eugenia Yuan as Irina.",1,A
"Snow White, which just came out in Locarno, where I had the chance to see it, of course refers to the world famous fairy tale. And it also refers to coke. In the end, real snow of the Swiss Alps plays its part as well.  Thus all three aspects of the title are addressed in this film. There is a lot of dope on scene, and there is also a pale, dark haired girl - with a prince who has to go through all kind of trouble to come to her rescue.  But: It's not a fairy tale. It's supposed to be a realistic drama located in Zurich, Switzerland (according to the Tagline).  Technically the movie is close to perfect. Unfortunately a weak plot, foreseeable dialogs, a mostly unreal scenery and the mixed acting don't add up to create authenticity. Thus as a spectator I remained untouched.  And then there were the clichés, which drove me crazy one by one: Snow White is a rich and spoiled upper class daughter - of course her parents are divorced and she never got enough love from them, because they were so busy all the time. Her best girlfriend, on the other hand, has loving and caring parents. They (a steelworker and a housewife) live in a tiny flat, poor and happy - and ignorant of the desperate situation their daughter is in. The good guy (= prince) is a musician (!) from the French speaking part of Switzerland (which is considered to be the economically less successful but emotionally fitter fraction of the country). He has problems with his parents. They are migrants from Spain, who don't seem to accept his wild way of living - until the father becomes seriously ill and confesses his great admiration for his son from a hospital bed.  And so it goes on: Naturally, the drug dealer is brutal, the bankers are heartless, the club owner is a playboy and the photographer, although a woman (!), has only her career in mind when she exposes Snow White in artsy pornographic pictures at a show.  This review doesn't need a spoiler in order to let you add these pieces to an obvious plot. As I like other films by Samir, e.g. ""Forget Baghdad"", I was quite disappointed. Let's hope for the next one.",0,A
"this was the best bonnie and clyde movie i have seen. it has more accurate accounts of what happened and while it doesnt glorify their crimes it casts the pair in a normal light. i give this movie a 10. it has great actors,realistic scenes and excellent writers.",1,A
"If you're familiar with the work of auteur Johnny To and his band of filmmaking cronies over at Milky Way, you know what to expect with this latest production. All the familiar elements are in place: the strong camaraderie between two characters: usually a cop and a baddie, the coincidences and chances that turn on a dime and pay off handsomely in the end, and the humor that arises even in the most dire of situations.  Andy Lau plays a man who has 72 hours to live and decides to rob an insurance company. Lau Ching-Wan (also brilliant in other Milky Way films like ""Longest Nite,"" ""A Hero Never Dies,"" and ""Where A Good Man Goes"") portrays a hostage negotiator/cop who is on the robber's tail, even as the robber sets up a series of tricks and clues that he must follow in order to get his man.  Funny, poignant, and cool while being subtle, ""Running"" is actually one of the most entertaining Milky Way films to date. Don't miss the performances by the two leads, esp. Andy Lau, usually considered an average actor who has rarely been this natural and fun to watch. This film is one to go out of your way to see.",1,A
"I saw this movie the other night. I can't even begin to express how much this movie sucked. The writing, the voice acting, even the claymation. Terrible, Terrible, Terrible. It's like watching 24 hours of C-Span for the sake of comedy. It just doesn't work. It literally falls flat at about every spot possible.  Also, the movie's animation is very poor quality. I know that this is an movie made by one person, but to think that he could make 97 minutes worth of crap, maybe he could at least make 1 second worth of funny.  This show may take the cake for being the worst film of all time. Yikes. It really was that bad. If you're looking for a movie that will make you laugh, steer clear from this abomination. My advice: Don't even buy it, or look it up for that matter. Your brain will than you.",0,A
"Badly made. Dreadful acting and an ending that the Director appeared to contrive out of nowhere as the film had frankly been nothing short of dull. Shocking that this film is considered for an award at the Gijón Film Festival.  Everyone that came out of the theatre was of the same opinion as I - what was the point of even making the film? The references to Iraq were either bizarre or just not thought through properly. I am astonished that this film has been given a release - very, very disappointing and a waste of my time. Sorry, terribly negative review but hopefully will deter some people from making the same mistake. What a pity we did not have a Q and A at the end of the film - now that could have been interesting.",0,A
"OK, if you would judge the movie to now a days it wouldn't fit in to well.If you watched FI now the stage and everything was pretty cheese ( I agree)But weren't all the movies in the 80's like that(Gilligan,Wonderwoman,aso).But too the people born in the early to mid 70's or earlier it has a cult status. Evertime the plane was on approach Tattoo would run up the tower ring the bell and with his accent would yell ""Da Plane BOSS Da Plane"" and you would wonder what everybody's wish would be.People who are born in the mid 80's or later wouldn't understand the hippe because if you watched it now.It don't have a Harry Potter,Jurassic Park Computer animation FX.It was just a stage where you probably could even almost see the wire attached to a guy who's wish was too be able to fly.But to us during that time it was a FANTASY ISLAND.",1,A
"This movie is hilarious. The laughs never stop. Every scene is packed to the limit with hilarious comedy. Chris Farley is a comic genius, and Spade plays his character to a tee. Farley was one of the best slap stick comics ever, and in this movie(as with all his movies) we see how much time and energy he devoted to portraying his character the way he saw fit. ""Tommy Boy"" is an excellent example of a comedy, it always makes me laugh, no matter how many times I have seen it before.",1,A
"At first glance this documentary/fiction/cartoon is quite entertaining and thought provoking. Of course, when something provokes thought, it can then be scrutinized. The reality is this movie combines metaphysics with innuendo and baseless conclusions. The link that ""What the Bleep..."" would have you see between science and spirituality is, in fact, not rooted in science at all. The Transcendental Meditation study mentioned in the film claims that meditation by a group can reduce crime in a given area, Washington D.C. in this case. In reality the HRA (Homicides, Rapes, and Assaults) crime rate was about 30% higher in 1993 than the average crime rate between 19881992. There was absolutely no decrease in the homicide rate during the study. In fact, each and every claim that links metaphysics to science can and has been debunked.  My conclusion from this information is that this movie is either a poor attempt to indoctrinate people or a joke. Either way, I suggest that you do not waste your time.  If you are looking for a long winded movie about science that could provoke thoughts, you might consider Mindwalk (1990).",0,A
"Instead, go to the zoo, buy some peanuts and feed 'em to the monkeys. Monkeys are funny. People with amnesia who don't say much, just sit there with vacant eyes are not all that funny.  Black comedy? There isn't a black person in it, and there isn't one funny thing in it either.  Walmart buys these things up somehow and puts them on their dollar rack. It's labeled Unrated. I think they took out the topless scene. They may have taken out other stuff too, who knows? All we know is that whatever they took out, isn't there any more.  The acting seemed OK to me. There's a lot of unfathomables tho. It's supposed to be a city? It's supposed to be a big lake? If it's so hot in the church people are fanning themselves, why are they all wearing coats?",0,A
"Journalist Bob Woodward's blistering, scattershot and sometimes suspect account of actor John Belushi's rise and fall becomes a wholly misjudged movie, a nebulous ""fantasy"" directed by Larry Peerce as if he were doing something edgy and vital. Michael Chiklis (years before his breakthrough on ""The Shield"") is put in the unenviable position of portraying Belushi, taking a post-mortem trip through his life, recreating those ""Saturday Night Live"" skits which are now part of TV history. It's like watching someone try to out-Lucy Lucille Ball--it can't be done. The reason why there was such sorrow at Belushi's death was because he was one of a kind. Chiklis makes a commendable attempt at looking the part, and he's funny in an early scene trying to escape from the morgue. Still, it's an uphill venture and no actor--no matter how talented--could have saved it. * from ****",0,A
"In the bygone days of the Catholic Church, a sin-eater was an individual that, through ritual, would take the sins of a dying person upon themselves. Often, these people were excommunicate or similar individuals who the church would not absolve, thereby denying them entrance into Heaven. The sin-eaters were seen as blasphemous, circumventing the chruch's monopoly on redemption. Sex this up a bit with some overt supernatural mojo, let the concept wander where it may, and you have ""The Order"", a movie that combines ""Stigmata""'s religious anti-authoritarianism, ""The X-Files""' paranormal investigation, and ""The Thorn Birds""' sexual spirituality into an odd melange that sometimes works.  Alex (Heath Ledger) is a rogue priest, one of the last members of the Order of the Carolingians, a semi-heretical order of knowledge-seeking, demon-fighting priests. When Alex's mentor is found dead under bizarre circumstances, Bishop Driscoll (Peter Weller) sends Alex to investigate. Tagging along are fellow Carolingian Thomas (Mark Addy) and Mara (Shannyn Sossman), who was subject to one of Alex's exorcisms a year prior. The three go to Rome to investigate and are drawn into a dark underworld of bizarre Catholic heresy, ominous prophecies, demonic intrusions, and a man claiming to be the last surviving Sin-Eater (Benno Furmann).  Written and directed by Brian Helgeland (who worked with the same principals on the scattershot and half-hearted ""A Knight's Tale""), the film is an odd one, and difficult to classify. It wants to be several things at once -- supernatural thriller, religious intrigue, dramatic television pilot -- and only sometimes succeeds at any of them. This isn't helped by the slow pace or the fact that most of the actors seem to be sleepwalking through their performances with occasional bursts of brilliance. Ledger, in particular, has a particularly stunning scene of despair in an otherwise monochromatic performance. Sossman, however, displayed the same disconnected performance that she's given in all of her films (most notably in ""The Rules Of Attraction"").  The plot itself meanders back and forth between several different story arcs, leading you to wonder which is the main one with each arc containing its share of red herrings. Large gaps of narrative appear to be lost between scenes at times, which can be confusing for many, but this is also one of the film's saving graces. The structure of the film -- coupled by the fact that there is never a truly clear antagonist until the very end of the film -- forces the viewer to analyze and reason in a time when most films are blatantly obvious about everything (the exception to this is historical background on the Carolingians and the practice of sin-eating, both of which are explained in dry exposition). Even at the beginning of the film, character relationships and history are inferred instead of explained. Combine this with the on-location shooting and judicious use of special effects, and you have a very old-world supernatural thriller, with even the opening credits reminiscent of something from the late 70's/early 80's.  A brief mention here, as well, for the subtle and organic score by David Torn, a combination of minimalist orchestration and Lisa Gerrard-style exotic vocals. A very nice score that is evocative without being bombastic and exists in a very deceptive simplicity.  A confusing plot, a lack of purpose, and sometimes sleepy performances would often damn a movie, but for some reason, ""The Order"" remains watchable. Many people will be very turned off by the movie for its odd sensibilities, and some may even become angry that they are forced to engage the higher functions of their brain to understand it. Still, the film's sheer intangibility will prevent it from being either a critical or commercial success until the DVD, which I'm sure will be stocked with copious amounts of deleted scenes. A recommended film only for people who like to think while they watch. 6 out of 10.",0,A
"Graphics: brilliant, obviously. The most stunning things were definitely NOT given away in the trailers. Fight sequences move extremely fast, but after watching a couple of them your eyes should be used to it and it won't seem so confusing. Cloud has a wide array of swords, and I kinda wish things were moving a LITTLE slower just so we could see them, because they were each incredibly detailed. Oh, and we finally get to see exactly how one equips Materia...  Music: brilliant also. I was a bit nervous about it, since (from what I've seen) Nobuo isn't the best at writing music to go along with action (remember the Steal the Tiny Bronco sequence?), but it's brilliant and it fits perfectly. I'm glad I preordered the OST. They changed the lyrics to One Winged Angel though, so you won't be able to sing along if you know the Carmina Burana Lyrics.  Plot: the first half of the movie sets up things and introduces everyone in a fairly complex tapestry, but the second half is almost entirely fight sequences, once all the players are in place. I wouldn't call it a weak plot, but it's nowhere near as convoluted as the game's plot was. I think this is in an effort to avoid trying to overshadow the game, and I think that's a good thing...the movie is its own entity, and shouldn't try to top the original in terms of sheer plot.  I admit, I was kind of hoping that this movie would bring FF7 to a wider range of people, but this is NOT a mainstream movie. I was going to give it only nine stars, just because it doesn't even really try to explain anything to newcomers...Marlene (at least I think it was Marlene...sounded like her) gives a bit of background at the beginning, but it's more of a refresher than a crash course. But then I realized, for me this movie is a 10/10, so why should I take off points just because other people probably won't like it as well...if you've played the game, or are at least passingly familiar with it, you should see this movie. But you don't need me to tell you that. If you're not familiar with it, go out and buy it, sit there for twenty hours and beat it, and then see the movie...although even without any background, it's still stunningly beautiful. You just won't get any of the inside references...which make up 50% of the movie (that is, everything that ISN'T a fight sequence).",1,A
"I haven't seen all of Jess Franco's movies, I have seen 5, I think, and there are more than 180 of them. So maybe it's a bit early to say so but ""Necronomicon Geträumte Sünden"" (better known as 'Succubus', but that is the cut version) is according to me if not the best, certainly on of Franco's best. Franco is best known (although 'known' might be slightly exaggerated) for ""Vampiros Lesbos"", a weird cultish movie that got more acclaim in the mid 90's when people found out Jess Franco was also an interesting composer. Through the soundtrack a happy few discovered the man and found out what was to be expected after seeing the video clip of 'The lion and the cucumber' ('Vampyros Lesbos OST'): Jess Franco is an overwhelming director. When the phone rang during 'Vampiros', I let it ring. I just wanted to see more of the movie. Since that moment Franco never could grip me that much. But then I stumbled on this movie. It is even better than ""Vampiros Lesbos"", I think. Franco is looking for what he can do with a story and a camera. We find out he can do a lot. I certainly didn't expect to find ""Necronomicon"" that great: its beginning didn't impress me at all. Remember, I had seen ""Vampiros Lesbos"" before (although chronologically that came only three years later) and both movies kinda start the same. But then the story went on, puzzling and gripping, beautiful camera work and the stuff you would like to see Godard do if he weren't so occupied with spreading his political messages. Later on in the movie I heard a dialogue about which art was or wasn't old-fashioned. The man says that all movies have to be old-fashioned because it takes weeks before the audience sees what got filmed. But the girl replies that ""Bunuel, Fritz Lang and Godard yesterday made movies for tomorrow"". Janine Reynaud is an interesting lead actress and of course Howard Vernon, a Franco regular, is also there. Luckily the acting is good (something that can spoil a lot of Franco movies for you, but not this one). But certainly watch out for the dummy scene. The erotic tension, the wild directing and the fact that it's a yesterday's movie for tomorrow make it a movie a lot of people should see. The fact that it is a bit more accessible than ""Vampiros Lesbos"" certainly helps.",1,A
"This is precious. Everything Is Illuminated is sweetly and sublimely funny from the first delicious line of dialogue. Oh, how I've been waiting for this to arrive in Austin. While Elijah Wood is charming as ever as Jonathan Safran Foer (the real-life author of the novel Everything Is Illuminated), it's Eugene Hutz (playing Jonathan's Ukrainian tour-guide and translator, Alex) who truly steals this film. Alex is a hip-hop-lovin' Ukrainian break-dancer who, along with his grandfather, helps Jonathan find the woman who saved Jonathan's grandfather's life during World War II. The Ukrainian countryside has never looked so breath taking. I'm thinking of packing it all up and moving to the former Soviet state.  The tone of the film, however, shifts when Jonathan and Alex do finally meet the woman they're looking for, and suddenly, this adorable comedy turns into a heart-breaking historical drama about a Jewish village that was annihilated during the Nazi occupation. Everything Is Illuminated is about history, heritage, and the wisdom that can be gained from uncovering the past. It's perfect.",1,A
"The only part lacking in this movie is Shue's part as the daughter wanting to follow in her ""aunt's"" footsteps as a daytime soap star. Otherwise it would be a perfect 10.  It seems that every actor enjoyed their parts and overacting to fulfill their own enjoyment as well as the script - I have to wonder if a little ad lib'ing wasn't taking place in parts. It was well cast and there are some classic lines that will stick with you.  It's a fantastic movie everyone should see at least once. I'd recommend not drinking anything that would sting coming out your nose.  You'll definitely want to watch the last scene closely, 'Nurse Nan' has a little secret she'd rather not have shared with you.  If you love daytime soaps or despise them, this move pokes fun in all the right places.",1,A
"I could not believe it. This film was a total wast of time out of my life. The title is appropriate. Love didn't beat the hell out of me, this film did. I kept watching and watching and waiting and waiting and hoping for something, anything to happen. And nothing ever happened! Nothing!! Terrence Howard couldn't even save this lame piece of work called a film. It was dark, and confused and I didn't get who killed the girlfriend in the end. The tone and pacing of the film was supposed to be building to a dramatic climactic ending. This only served to confuse the audience because the movie just plodded along going no where. If you want pure torture, watch this film.",0,A
"Princess Tam Tam is without the trappings of racism, in the way we think of racism in the United States, but there are more subtle (to the American viewer) assertions about ethnic identity during the time. Pay attention to Alwina's (Baker) placement within shots, how she is addressed by the other characters, the settings around her that all depict her as a ""savage"" African, and ask yourself if Alwina has any shred of agency throughout the film. I don't want to ruin anything but at the end pay very careful attention, the dichotomy between ""Eastern"" and ""Western"" culture is to say the least offensive, such diction is thankfully disavowed these days. The French have a checkered past as an imperial force throughout the areas depicted (see Chris Marker's Les Statues Meurent Aussi- 1953), and pay attention to the places the European travelers visit while they are in Africa, and what does that reflect about their attitudes towards the ""other"". I give this film a 7 because I am a sucker for Baker, much of what she did in her professional career, like Princes Tam Tam, that is regressive is certainly overshadowed by her efforts towards integration, her work as a freaking spy (I am gushing, sorry.) However the film for me is captivating because of her performance, besides that it is a telling relic of bygone mentalities.",1,A
"- A small time hood tricks the local mob boss out of a lot of money. Of course the mob boss wants his money back and doesn't care who he has to kill to get it. The punk enlists his friend and an old mobster to help him save his life.  - If this sounds ridiculous, it is. The whole idea that this Izod-wearing, dune buggy-driving punk could hold off one of the most powerful mobs in Rome is just plain silly. His friend may be good with a gun, but he's up against a group of trained killers. The old mobster is little more than comic relief and no real help when it comes to the face off with the mob. There's also a sub-plot about how the friend's father was killed years ago by the mob boss, but there's little made of it and it doesn't help the movie any at all.  - The mob boss, Mister Scarface, is played by Jack Palance. I suppose he got the name because he has what looks like a shaving nick on his cheek. Palance is as ineffective as the rest of the cast, doing what he must to get a paycheck.  - I've seen some pretty good Italian crime/cop flicks recently, but Mister Scarface isn't one of them. Check out Syndicate Sadists or Revolver instead.",0,A
"This movie is actually worse than most movies I've ever suffered through, and I've suffered through a lot. Absolute nonsense. It's got terrible, forced dialogue; pointless plot developments; really drawn out 'spooky imagery' scenes, which look more like a high school remedial art project than a horror movie; 5/10 at best attractive women; long, boring sex scenes involving said women (forget what you know about virgins! especially ones with lop- sided fake breasts); muttered, difficult to understand speech from some of the characters; and they actually used the masks from Killer Klowns from Outer Space during a masturbation scene, which should be a saving grace because that movie was pretty funny, but it isn't. Veden Fell is the lamest bad guy in the history of film.   Absolutely give this one a miss.",0,A
"Imagine every stereotypical, overacted cliche from every movie and TV show set on the streets of Brooklyn between 1930 and 1980. Populate it with a cast of interchangeable caricatures instead of actual characters. Throw in a mix of ""period"" music and wailing electric guitars during the ""rumble"" scenes. Then pass the time trying to figure out (or care) which of the Deuces is going to be killed in the (anti)climactic final rumble.  I'll give this movie points for not being just another romantic comedy, teen slasher, explosive action movie, teen sex comedy, kiddie musical, or Oscar-nomination vehicle. But bringing something new or interesting to the street-gang tragedy genre might've been nice.",0,A
"In the changing world of CG and what-not of cartoon animations etc. etc., Faeries was a warm welcome at least by me. I think it's important to show these sort of films once in a while, to preserve them and help remind us of where the originality and fun of cartoons actually came from. People were talking about how it is boring because of the graphics and stuff but hey! think about the films that will be considered boring if every film looked like the new state of the art ones everybody and their mother is making these days. Call me old-fashioned but I liked it. It's a wonderful story about supernatural beings and human beings and all it really needs from its audience is their imagination.",1,A
